userId,target_item,pred_top5,was_missing,pred_top10
69346,2701,3.98,True,3.44
69426,2701,3.49,True,3.06
69452,2701,2.92,True,2.76
69470,2701,3.08,True,2.88
69482,2701,3.01,True,2.45
69483,2701,3.08,True,2.91
69561,2701,2.57,True,2.45
69594,2701,1.92,True,2.0
69596,2701,3.38,True,3.09
69613,2701,2.89,True,2.96
69614,2701,3.81,True,3.22
69645,2701,3.81,True,3.38
69649,2701,2.63,True,2.64
69654,2701,3.17,True,2.72
69664,2701,2.74,True,2.84
69731,2701,4.19,True,3.8
69732,2701,2.8,True,2.74
69756,2701,3.09,True,2.88
69762,2701,3.0,True,3.01
69771,2701,4.15,True,4.33
69808,2701,2.75,True,2.7
69842,2701,3.06,True,3.04
69868,2701,3.49,True,3.2
69894,2701,3.49,True,3.17
69896,2701,3.73,True,3.27
69910,2701,2.83,True,2.75
69934,2701,3.17,True,2.74
69946,2701,2.16,True,2.23
69962,2701,3.08,True,2.83
69969,2701,3.26,True,2.83
69986,2701,3.0,True,2.83
69988,2701,2.12,True,1.88
70035,2701,3.11,True,2.97
70046,2701,3.39,True,3.05
70047,2701,2.35,True,2.17
70068,2701,3.6,True,3.73
70073,2701,3.69,True,3.43
70108,2701,4.27,True,3.65
70118,2701,4.11,True,4.13
70159,2701,3.11,True,2.76
70174,2701,3.22,True,2.87
70178,2701,3.53,True,3.27
70201,2701,3.28,True,3.24
70213,2701,2.5,True,2.61
70232,2701,3.61,True,3.17
70274,2701,3.85,True,3.57
70324,2701,3.19,True,3.06
70346,2701,2.78,True,2.34
70412,2701,3.49,True,3.18
70422,2701,3.59,True,3.3
70431,2701,3.81,True,3.33
70446,2701,2.15,True,2.05
70453,2701,3.27,True,3.14
70502,2701,3.01,True,2.86
70509,2701,2.81,True,2.73
70544,2701,2.11,True,2.4
70552,2701,2.37,True,2.28
70560,2701,3.58,True,3.17
70570,2701,3.75,True,3.37
70577,2701,3.39,True,3.05
70635,2701,3.55,True,3.18
70636,2701,2.44,True,2.52
70663,2701,3.49,True,3.07
70666,2701,3.38,True,2.9
70701,2701,1.58,True,1.71
70747,2701,3.09,True,2.88
70821,2701,3.81,True,3.4
70837,2701,2.74,True,2.74
70860,2701,2.69,True,2.66
70871,2701,2.82,True,2.78
70875,2701,3.59,True,3.22
70877,2701,2.66,True,2.5
70902,2701,3.49,True,3.19
70945,2701,3.25,True,2.99
70959,2701,3.18,True,2.94
70973,2701,3.86,True,3.51
70998,2701,3.09,True,2.88
71026,2701,2.58,True,2.7
71055,2701,3.45,True,3.19
71080,2701,2.89,True,2.78
71093,2701,2.61,True,2.6
71097,2701,3.09,True,2.88
71116,2701,3.36,True,3.09
71117,2701,2.79,True,2.72
71121,2701,3.07,True,2.92
71170,2701,2.71,True,2.39
71200,2701,2.33,True,2.11
71206,2701,3.09,True,2.88
71244,2701,2.85,True,2.77
71325,2701,3.09,True,2.8
71326,2701,3.09,True,2.88
71328,2701,3.88,True,3.58
71330,2701,3.45,True,3.18
71342,2701,3.17,True,3.09
71374,2701,3.0,True,2.67
71432,2701,3.17,True,2.9
71436,2701,3.17,True,2.72
71444,2701,2.8,True,2.45
71449,2701,3.16,True,2.72
71498,2701,2.44,True,2.36
71544,2701,3.28,True,2.99
71592,2701,4.17,True,3.6
71605,2701,3.49,True,3.19
71610,2701,3.09,True,2.88
71618,2701,2.62,True,2.62
71621,2701,3.51,True,3.25
71658,2701,3.39,True,2.82
71680,2701,2.46,True,2.4
71689,2701,3.55,True,3.29
71697,2701,3.01,True,2.71
71699,2701,2.94,True,2.76
71735,2701,3.18,True,2.93
71755,2701,2.79,True,2.48
71757,2701,2.55,True,2.61
71764,2701,2.78,True,2.7
71768,2701,3.71,True,3.34
71781,2701,1.77,True,2.12
71801,2701,3.38,True,3.37
71803,2701,3.09,True,2.82
71804,2701,3.64,True,3.29
71806,2701,2.99,True,2.63
71825,2701,2.67,True,2.45
71831,2701,2.9,True,2.76
71844,2701,3.57,True,2.99
71970,2701,2.69,True,2.62
71974,2701,2.55,True,2.47
71995,2701,2.76,True,2.58
72036,2701,3.01,True,2.88
72082,2701,3.0,True,2.83
72102,2701,3.44,True,2.95
72167,2701,2.67,True,2.65
72179,2701,3.53,True,3.14
72212,2701,3.42,True,3.04
72229,2701,2.96,True,2.85
72281,2701,3.09,True,2.9
72343,2701,2.82,True,2.74
72347,2701,4.29,True,3.84
72381,2701,4.32,True,3.57
72441,2701,3.47,True,3.57
72480,2701,2.37,True,2.3
72555,2701,3.14,True,3.11
72558,2701,3.57,True,3.15
72566,2701,4.19,True,3.54
72596,2701,4.02,True,3.81
72598,2701,3.72,True,3.13
72614,2701,3.33,True,2.92
72659,2701,3.39,True,3.12
72665,2701,3.58,True,3.48
72676,2701,3.36,True,3.01
72685,2701,2.81,True,2.65
72694,2701,3.68,True,3.27
72715,2701,3.09,True,2.78
72734,2701,2.57,True,2.4
72801,2701,2.81,True,2.64
72824,2701,2.6,True,2.54
72832,2701,2.56,True,2.41
72837,2701,3.37,True,3.06
72840,2701,3.41,True,2.86
72843,2701,3.19,True,3.09
72850,2701,3.09,True,2.88
72863,2701,3.17,True,2.93
72910,2701,3.86,True,3.63
72922,2701,3.23,True,2.94
72936,2701,3.23,True,2.92
72942,2701,3.09,True,2.76
72956,2701,3.0,True,2.8
72971,2701,3.15,True,2.92
72986,2701,3.64,True,3.35
72988,2701,3.13,True,2.94
72998,2701,3.29,True,2.98
73004,2701,3.18,True,3.51
73026,2701,3.06,True,2.89
73049,2701,3.0,True,2.83
73170,2701,2.86,True,2.77
73198,2701,3.05,True,2.78
73216,2701,3.02,True,2.73
73220,2701,2.51,True,2.11
73232,2701,4.03,True,3.63
73246,2701,2.97,True,2.74
73257,2701,3.0,True,3.08
73268,2701,3.97,True,3.51
73325,2701,3.55,True,3.14
73342,2701,1.79,True,1.86
73355,2701,2.82,True,2.73
73373,2701,4.46,True,3.87
73382,2701,2.77,True,2.62
73383,2701,3.45,True,3.19
73478,2701,3.47,True,3.12
73498,2701,3.02,True,2.83
73542,2701,2.51,True,2.49
73577,2701,3.09,True,2.88
73676,2701,3.04,True,2.78
73700,2701,3.24,True,2.97
73749,2701,2.06,True,2.37
73750,2701,3.4,True,2.93
73752,2701,3.78,True,3.23
73757,2701,3.3,True,3.19
73767,2701,3.0,True,2.76
73793,2701,3.06,True,2.91
73827,2701,2.66,True,2.58
73857,2701,3.07,True,2.87
73859,2701,2.93,True,2.79
73882,2701,2.55,True,2.23
73888,2701,2.75,True,2.77
73898,2701,2.91,True,2.78
73913,2701,3.53,True,3.22
73948,2701,2.19,True,2.1
73984,2701,3.08,True,2.95
73995,2701,3.09,True,2.88
74019,2701,3.17,True,2.93
74060,2701,2.6,True,2.61
74072,2701,2.82,True,2.97
74076,2701,2.25,True,2.43
74105,2701,2.9,True,2.64
74114,2701,3.49,True,3.31
74175,2701,2.66,True,2.44
74188,2701,2.74,True,2.74
74199,2701,3.09,True,2.88
74201,2701,3.54,True,3.37
74241,2701,3.24,True,2.76
74260,2701,2.15,True,2.36
74278,2701,2.12,True,2.22
74291,2701,2.97,True,2.88
74303,2701,3.17,True,2.99
74318,2701,2.81,True,2.57
74360,2701,2.51,True,2.45
74403,2701,2.96,True,2.66
74404,2701,3.33,True,3.09
74428,2701,3.27,True,3.19
74449,2701,3.43,True,3.22
74466,2701,3.24,True,2.97
74492,2701,2.8,True,2.86
74498,2701,3.73,True,3.09
74546,2701,3.09,True,2.83
74561,2701,2.19,True,2.38
74570,2701,2.81,True,2.35
74586,2701,3.04,True,3.02
74659,2701,2.94,True,2.75
74680,2701,3.82,True,3.4
74702,2701,2.48,True,2.54
74707,2701,2.46,True,2.53
74735,2701,3.44,True,3.25
74742,2701,3.21,True,2.87
74832,2701,3.07,True,2.87
74846,2701,3.78,True,3.59
74849,2701,4.59,True,3.71
74853,2701,3.17,True,3.06
74882,2701,1.44,True,1.96
74884,2701,3.87,True,3.38
74917,2701,3.09,True,2.81
74943,2701,3.21,True,2.98
74955,2701,2.72,True,2.43
74956,2701,3.46,True,3.09
75047,2701,2.89,True,2.77
75094,2701,3.59,True,3.32
75105,2701,3.07,True,2.82
75127,2701,1.74,True,2.13
75141,2701,2.98,True,2.6
75173,2701,4.58,True,3.71
75188,2701,3.21,True,2.81
75195,2701,4.08,True,3.64
75250,2701,2.26,True,2.29
75293,2701,2.55,True,2.68
75371,2701,3.09,True,2.88
75422,2701,3.18,True,2.94
75438,2701,3.13,True,3.17
75447,2701,3.27,True,2.77
75540,2701,3.01,True,2.84
75617,2701,3.77,True,3.47
75623,2701,3.22,True,2.99
75638,2701,3.28,True,3.23
75642,2701,3.14,True,2.97
75661,2701,2.5,True,2.45
75678,2701,3.53,True,3.27
75694,2701,1.93,True,1.73
75699,2701,3.22,True,2.96
75765,2701,3.05,True,2.9
75804,2701,2.75,True,2.37
75807,2701,2.31,True,2.45
75839,2701,3.2,True,2.73
75841,2701,3.38,True,3.1
75855,2701,2.91,True,2.61
75867,2701,3.01,True,2.8
75880,2701,3.37,True,3.0
75903,2701,2.0,True,2.15
75904,2701,2.31,True,2.31
75936,2701,3.16,True,2.71
75939,2701,2.77,True,2.44
75941,2701,2.46,True,2.84
75972,2701,3.47,True,3.38
75986,2701,3.59,True,3.23
76049,2701,2.7,True,2.67
76069,2701,3.65,True,3.61
76085,2701,2.89,True,2.77
76112,2701,3.34,True,3.0
76138,2701,3.3,True,2.86
76164,2701,2.66,True,2.46
76213,2701,1.98,True,1.9
76279,2701,3.09,True,2.88
76281,2701,2.98,True,2.82
76284,2701,3.1,True,2.89
76326,2701,3.4,True,2.76
76343,2701,3.09,True,2.88
76361,2701,3.72,True,3.34
76374,2701,2.02,True,1.92
76380,2701,3.7,True,3.22
76383,2701,2.97,True,2.73
76433,2701,3.16,True,2.79
76435,2701,2.55,True,2.47
76481,2701,3.15,True,2.94
76502,2701,3.56,True,3.17
76522,2701,2.46,True,2.53
76542,2701,3.77,True,3.59
76555,2701,3.57,True,3.16
76558,2701,5.0,True,4.44
76561,2701,3.38,True,3.12
76562,2701,3.52,True,3.19
76575,2701,1.99,True,2.27
76595,2701,2.46,True,2.31
76627,2701,3.1,True,2.89
76647,2701,3.18,True,2.94
76650,2701,3.18,True,2.95
76657,2701,3.66,True,3.25
76660,2701,3.09,True,2.88
76688,2701,2.74,True,2.69
76697,2701,2.72,True,2.36
76699,2701,1.48,True,1.92
76729,2701,2.16,True,2.38
76743,2701,2.4,True,2.28
76789,2701,3.99,True,3.76
76843,2701,3.29,True,2.99
76866,2701,3.44,True,3.08
76869,2701,3.32,True,2.99
76871,2701,2.38,True,2.37
76874,2701,3.26,True,3.13
76879,2701,3.06,True,2.91
76890,2701,3.59,True,3.4
76891,2701,2.97,True,2.87
76908,2701,2.87,True,2.59
76928,2701,3.2,True,2.94
76947,2701,3.61,True,3.27
76968,2701,3.12,True,2.87
76972,2701,2.7,True,2.51
76997,2701,2.49,True,2.23
77003,2701,3.59,True,3.32
77004,2701,2.77,True,2.58
77018,2701,3.45,True,3.2
77029,2701,4.43,True,3.75
77040,2701,2.97,True,2.82
77045,2701,2.57,True,2.61
77058,2701,3.92,True,3.41
77069,2701,2.98,True,2.82
77102,2701,3.09,True,2.57
77122,2701,2.83,True,2.74
77124,2701,3.85,True,3.78
77142,2701,2.98,True,3.13
77156,2701,2.2,True,1.79
77227,2701,2.15,True,2.36
77229,2701,2.98,True,2.77
77231,2701,3.01,True,2.84
77233,2701,3.38,True,2.93
77287,2701,2.88,True,2.9
77297,2701,3.0,True,2.83
77305,2701,2.92,True,2.79
77354,2701,2.45,True,2.34
77418,2701,2.68,True,2.66
77445,2701,3.76,True,3.4
77451,2701,3.71,True,3.21
77463,2701,3.06,True,2.92
77465,2701,3.05,True,2.87
77478,2701,3.09,True,2.81
77484,2701,3.09,True,2.88
77485,2701,2.17,True,2.49
77490,2701,3.13,True,2.7
77514,2701,3.17,True,2.98
77525,2701,3.41,True,3.32
77533,2701,3.09,True,2.88
77543,2701,3.36,True,2.82
77605,2701,3.23,True,3.01
77626,2701,3.12,True,2.92
77629,2701,3.09,True,2.81
77630,2701,2.35,True,2.45
77636,2701,3.0,True,2.83
77641,2701,3.09,True,2.88
77657,2701,3.96,True,3.52
77661,2701,3.55,True,3.19
77671,2701,2.54,True,2.58
77718,2701,3.42,True,3.26
77753,2701,2.8,True,2.78
77782,2701,3.09,True,2.88
77855,2701,3.24,True,2.97
77871,2701,2.45,True,2.53
77893,2701,3.49,True,3.1
77936,2701,3.16,True,3.14
77948,2701,2.59,True,2.44
77954,2701,3.36,True,3.18
77968,2701,2.59,True,2.51
77982,2701,3.18,True,2.94
78055,2701,2.95,True,2.69
78057,2701,3.21,True,2.73
78081,2701,2.62,True,2.62
78087,2701,2.24,True,1.91
78141,2701,3.32,True,3.29
78167,2701,3.72,True,3.25
78180,2701,3.37,True,3.15
78181,2701,3.34,True,3.13
78208,2701,1.88,True,1.75
78226,2701,3.29,True,2.99
78229,2701,2.55,True,2.53
78232,2701,2.57,True,2.59
78235,2701,2.67,True,2.65
78253,2701,2.8,True,2.87
78259,2701,2.89,True,2.78
78297,2701,3.34,True,3.21
78302,2701,3.05,True,2.89
78340,2701,2.64,True,2.69
78362,2701,3.11,True,2.89
78392,2701,2.41,True,2.41
78393,2701,3.21,True,2.96
78397,2701,2.48,True,2.54
78413,2701,4.15,True,3.66
78446,2701,3.19,True,3.07
78524,2701,3.02,True,2.83
78542,2701,3.19,True,2.98
78572,2701,3.43,True,3.07
78579,2701,3.24,True,2.97
78586,2701,3.57,True,3.11
78587,2701,3.21,True,3.0
78602,2701,3.2,True,2.81
78632,2701,2.88,True,2.77
78675,2701,4.36,True,3.91
78718,2701,3.07,True,2.87
78728,2701,2.51,True,2.44
78770,2701,4.59,True,4.32
78781,2701,3.07,True,2.87
78802,2701,3.55,True,3.04
78810,2701,3.13,True,2.86
78825,2701,3.17,True,3.05
78829,2701,3.92,True,3.36
78842,2701,1.61,True,1.95
78850,2701,3.09,True,3.08
78926,2701,3.41,True,3.21
78956,2701,3.55,True,3.03
79066,2701,3.28,True,2.79
79071,2701,3.24,True,3.01
79145,2701,3.59,True,3.27
79165,2701,2.68,True,2.59
79167,2701,2.58,True,2.45
79175,2701,3.1,True,2.9
79178,2701,3.16,True,2.87
79181,2701,2.51,True,2.44
79188,2701,3.07,True,2.8
79192,2701,3.13,True,2.9
79275,2701,3.09,True,2.89
79285,2701,2.59,True,2.63
79332,2701,3.39,True,3.15
79336,2701,2.12,True,2.23
79347,2701,2.64,True,2.4
79366,2701,3.98,True,3.64
79374,2701,3.76,True,3.4
79393,2701,2.59,True,2.54
79405,2701,3.35,True,3.03
79437,2701,2.93,True,2.9
79457,2701,3.01,True,2.84
79499,2701,3.64,True,3.32
79516,2701,3.35,True,3.03
79520,2701,2.29,True,2.45
79574,2701,2.97,True,2.82
79579,2701,2.7,True,2.67
79643,2701,2.16,True,2.24
79713,2701,4.02,True,3.57
79773,2701,2.59,True,2.21
79783,2701,2.81,True,2.94
79820,2701,3.0,True,2.83
79828,2701,2.07,True,2.29
79833,2701,3.43,True,3.28
79871,2701,3.36,True,3.03
79872,2701,2.79,True,2.73
79901,2701,2.3,True,2.44
79927,2701,3.06,True,2.85
79938,2701,3.04,True,2.88
79967,2701,2.99,True,2.72
80024,2701,1.93,True,2.25
80048,2701,3.18,True,2.81
80075,2701,2.54,True,2.21
80097,2701,3.27,True,3.0
80103,2701,2.19,True,2.23
80112,2701,3.11,True,3.02
80196,2701,3.09,True,2.83
80221,2701,3.02,True,2.89
80242,2701,4.18,True,3.7
80276,2701,2.46,True,2.55
80325,2701,2.75,True,2.48
80361,2701,4.0,True,3.46
80378,2701,2.7,True,2.61
80387,2701,2.81,True,2.74
80459,2701,2.58,True,2.56
80488,2701,3.28,True,2.85
80528,2701,2.17,True,2.34
80539,2701,3.1,True,2.86
80542,2701,3.25,True,3.27
80589,2701,2.98,True,2.82
80618,2701,3.46,True,2.82
80620,2701,3.24,True,3.05
80624,2701,3.88,True,3.71
80633,2701,2.97,True,2.92
80651,2701,3.18,True,3.1
80655,2701,2.84,True,2.85
80656,2701,3.28,True,2.99
80668,2701,3.57,True,3.19
80677,2701,2.71,True,2.59
80681,2701,3.29,True,3.05
80690,2701,3.02,True,2.87
80712,2701,3.39,True,3.35
80716,2701,2.77,True,2.52
80730,2701,3.2,True,2.86
80778,2701,2.09,True,2.12
80783,2701,2.73,True,2.68
80789,2701,2.98,True,2.79
80795,2701,3.04,True,2.75
80824,2701,1.62,True,1.33
80846,2701,3.04,True,2.98
80879,2701,3.1,True,2.98
80886,2701,2.64,True,2.25
80898,2701,3.21,True,2.97
80909,2701,2.77,True,2.57
80911,2701,2.41,True,2.28
80920,2701,3.11,True,2.66
80928,2701,1.99,True,2.2
80941,2701,3.01,True,2.84
80946,2701,2.39,True,2.46
80949,2701,2.39,True,2.39
81007,2701,3.2,True,3.03
81114,2701,2.81,True,2.66
81174,2701,2.42,True,2.52
81179,2701,2.05,True,2.35
81186,2701,3.09,True,2.88
81200,2701,3.57,True,3.12
81204,2701,2.23,True,2.31
81207,2701,2.97,True,2.69
81218,2701,3.09,True,2.93
81229,2701,3.27,True,3.2
81235,2701,3.51,True,3.43
81254,2701,3.09,True,2.83
81259,2701,2.74,True,2.82
81266,2701,1.68,True,1.9
81293,2701,2.98,True,2.63
81300,2701,2.58,True,2.6
81325,2701,3.43,True,3.13
81338,2701,1.41,True,1.01
81342,2701,3.3,True,3.2
81343,2701,2.65,True,2.35
81345,2701,3.09,True,2.88
81386,2701,2.9,True,2.76
81404,2701,2.81,True,2.73
81411,2701,3.72,True,3.31
81462,2701,2.23,True,1.88
81474,2701,3.41,True,3.14
81507,2701,3.61,True,3.32
81510,2701,3.38,True,3.11
81518,2701,3.44,True,3.19
81551,2701,3.09,True,2.88
81564,2701,3.17,True,2.93
81565,2701,2.35,True,2.32
81568,2701,2.49,True,2.55
81569,2701,3.56,True,3.27
81581,2701,3.1,True,2.9
81596,2701,3.51,True,3.34
81630,2701,2.74,True,2.64
81637,2701,2.4,True,2.21
81641,2701,3.44,True,3.13
81643,2701,3.72,True,3.57
81653,2701,3.05,True,2.92
81718,2701,3.51,True,2.99
81723,2701,2.35,True,2.36
81729,2701,2.96,True,2.83
81775,2701,3.23,True,2.96
81812,2701,3.17,True,3.03
81824,2701,3.06,True,2.91
81833,2701,2.54,True,2.58
81860,2701,2.81,True,2.69
81878,2701,3.18,True,2.96
81936,2701,2.61,True,2.68
81959,2701,2.91,True,2.6
82025,2701,3.9,True,3.48
82034,2701,2.65,True,2.28
82055,2701,3.14,True,3.03
82082,2701,3.41,True,2.66
82202,2701,2.7,True,2.64
82211,2701,3.22,True,2.87
82253,2701,2.99,True,3.09
82262,2701,2.79,True,2.56
82297,2701,3.28,True,3.04
82319,2701,3.18,True,3.06
82337,2701,3.87,True,3.29
82352,2701,2.79,True,2.57
82389,2701,2.72,True,2.58
82424,2701,2.68,True,2.68
82434,2701,3.01,True,2.75
82511,2701,3.11,True,2.81
82552,2701,2.45,True,2.22
82578,2701,1.53,True,1.94
82581,2701,3.09,True,2.88
82627,2701,3.09,True,2.88
82658,2701,3.09,True,2.88
82660,2701,3.41,True,3.25
82668,2701,2.93,True,2.57
82681,2701,2.82,True,2.51
82688,2701,3.61,True,3.31
82714,2701,3.16,True,3.1
82734,2701,3.59,True,3.38
82770,2701,2.35,True,2.2
82783,2701,3.37,True,3.25
82803,2701,3.26,True,2.96
82805,2701,3.09,True,2.88
82811,2701,1.68,True,2.05
82835,2701,2.46,True,2.54
82839,2701,3.22,True,3.34
82873,2701,3.09,True,2.88
82901,2701,2.91,True,2.63
82922,2701,3.74,True,3.31
83063,2701,2.98,True,2.84
83105,2701,2.48,True,2.55
83110,2701,2.83,True,2.74
83120,2701,1.72,True,1.99
83122,2701,1.85,True,1.78
83214,2701,3.3,True,3.25
83230,2701,2.91,True,2.78
83242,2701,2.66,True,2.79
83244,2701,3.09,True,2.72
83255,2701,3.0,True,3.06
83322,2701,2.01,True,1.99
83331,2701,2.88,True,2.52
83338,2701,3.0,True,2.88
83358,2701,3.23,True,2.78
83373,2701,3.09,True,2.88
83382,2701,2.96,True,2.75
83387,2701,3.66,True,3.19
83497,2701,3.17,True,2.93
83505,2701,3.21,True,3.07
83507,2701,3.89,True,3.66
83509,2701,4.0,True,3.66
83534,2701,2.78,True,2.72
83554,2701,2.25,True,2.42
83555,2701,2.91,True,2.9
83556,2701,3.16,True,2.9
83631,2701,3.67,True,3.21
83636,2701,3.02,True,2.98
83711,2701,3.4,True,3.2
83806,2701,2.61,True,2.71
83826,2701,3.95,True,3.48
83855,2701,2.95,True,2.8
83863,2701,3.01,True,2.69
83871,2701,2.51,True,2.56
83899,2701,3.3,True,3.11
83944,2701,2.91,True,2.94
83948,2701,3.13,True,2.99
83968,2701,4.18,True,3.74
83970,2701,2.4,True,2.26
83984,2701,2.86,True,2.78
84030,2701,3.45,True,3.06
84031,2701,3.08,True,2.88
84063,2701,3.39,True,3.09
84075,2701,2.22,True,2.32
84160,2701,2.11,True,2.34
84163,2701,2.34,True,2.47
84190,2701,3.72,True,3.6
84249,2701,2.95,True,2.66
84269,2701,4.03,True,3.48
84272,2701,3.09,True,2.94
84293,2701,2.3,True,2.14
84379,2701,2.86,True,2.74
84392,2701,2.57,True,2.52
84402,2701,4.55,True,3.6
84404,2701,3.01,True,2.95
84406,2701,3.81,True,3.34
84420,2701,3.1,True,2.94
84426,2701,2.25,True,1.94
84441,2701,3.23,True,2.77
84476,2701,2.03,True,1.62
84510,2701,3.34,True,3.04
84515,2701,3.42,True,3.11
84608,2701,2.89,True,2.76
84614,2701,3.2,True,2.94
84625,2701,3.72,True,3.36
84626,2701,2.97,True,2.75
84664,2701,3.09,True,2.88
84681,2701,1.38,True,1.72
84714,2701,3.4,True,3.09
84742,2701,2.66,True,2.35
84792,2701,3.09,True,2.64
84815,2701,2.27,True,2.43
84817,2701,2.72,True,2.69
84832,2701,3.27,True,3.18
84873,2701,2.79,True,2.77
84886,2701,3.09,True,2.88
84890,2701,3.24,True,3.06
84903,2701,3.19,True,2.94
84916,2701,2.54,True,2.5
84948,2701,3.35,True,3.36
84958,2701,3.85,True,3.41
84964,2701,2.82,True,2.66
84965,2701,4.49,True,3.99
84975,2701,3.68,True,3.32
85034,2701,1.56,True,1.61
85053,2701,2.83,True,2.75
85107,2701,3.4,True,3.47
85128,2701,3.42,True,3.19
85134,2701,3.01,True,2.84
85148,2701,3.78,True,3.4
85149,2701,3.03,True,2.85
85180,2701,3.09,True,2.94
85190,2701,3.39,True,3.12
85244,2701,3.09,True,2.88
85264,2701,3.02,True,2.85
85274,2701,3.09,True,3.02
85278,2701,4.06,True,3.44
85303,2701,3.47,True,3.14
85335,2701,3.43,True,3.53
85336,2701,3.25,True,2.98
85363,2701,3.43,True,3.46
85376,2701,3.08,True,2.85
85383,2701,3.13,True,2.94
85412,2701,3.09,True,2.88
85422,2701,3.09,True,2.96
85441,2701,3.17,True,3.04
85447,2701,3.08,True,2.88
85479,2701,3.06,True,2.87
85492,2701,3.49,True,3.15
85509,2701,3.09,True,2.88
85515,2701,3.98,True,3.9
85525,2701,3.32,True,2.87
85532,2701,2.59,True,2.62
85549,2701,2.78,True,2.56
85554,2701,3.56,True,2.8
85584,2701,3.59,True,3.21
85620,2701,3.53,True,3.41
85649,2701,2.92,True,2.79
85655,2701,3.18,True,2.89
85662,2701,3.44,True,3.36
85666,2701,3.2,True,2.84
85730,2701,3.0,True,2.83
85772,2701,3.4,True,3.25
85782,2701,2.18,True,2.38
85788,2701,3.18,True,2.94
85797,2701,3.79,True,3.65
85804,2701,3.22,True,3.09
85813,2701,3.22,True,2.87
85833,2701,3.09,True,2.99
85847,2701,2.23,True,2.29
85901,2701,3.27,True,2.98
85909,2701,3.09,True,2.88
85912,2701,3.82,True,3.41
85942,2701,3.9,True,3.53
85969,2701,2.41,True,2.56
86025,2701,3.24,True,3.12
86040,2701,3.37,True,3.0
86058,2701,3.38,True,3.08
86094,2701,3.12,True,2.75
86131,2701,2.58,True,2.62
86156,2701,2.9,True,2.78
86162,2701,2.81,True,2.73
86169,2701,3.19,True,2.78
86175,2701,3.13,True,2.76
86186,2701,3.0,True,2.85
86198,2701,3.81,True,3.31
86206,2701,3.89,True,3.74
86208,2701,3.59,True,3.13
86214,2701,2.91,True,2.86
86218,2701,3.29,True,3.0
86243,2701,2.9,True,2.78
86267,2701,3.75,True,3.31
86305,2701,3.09,True,2.88
86343,2701,2.82,True,2.73
86367,2701,3.06,True,2.87
86388,2701,3.32,True,3.11
86410,2701,1.5,True,1.9
86431,2701,2.62,True,2.48
86444,2701,2.55,True,2.22
86472,2701,3.51,True,3.21
86515,2701,2.82,True,2.58
86529,2701,1.18,True,1.1
86531,2701,3.04,True,2.87
86550,2701,4.03,True,3.56
86592,2701,3.06,True,2.87
86656,2701,3.3,True,3.06
86666,2701,3.29,True,3.02
86695,2701,3.0,True,2.8
86696,2701,3.74,True,3.45
86720,2701,2.59,True,2.54
86736,2701,3.02,True,2.69
86761,2701,3.09,True,2.74
86785,2701,2.8,True,2.69
86811,2701,3.59,True,3.31
86894,2701,3.18,True,2.94
86912,2701,3.07,True,2.87
86913,2701,3.12,True,2.52
86935,2701,3.13,True,3.04
86941,2701,3.09,True,2.88
86952,2701,2.95,True,2.57
86973,2701,2.79,True,2.72
86999,2701,3.57,True,3.38
87012,2701,3.49,True,3.2
87042,2701,3.34,True,3.3
87062,2701,3.16,True,2.94
87118,2701,1.93,True,2.08
87198,2701,3.03,True,2.85
87247,2701,3.65,True,3.29
87314,2701,3.09,True,2.88
87365,2701,3.09,True,2.88
87367,2701,4.81,True,4.61
87398,2701,2.79,True,2.74
87406,2701,2.66,True,2.36
87427,2701,3.11,True,2.77
87445,2701,3.25,True,3.1
87486,2701,3.2,True,2.94
87490,2701,3.37,True,3.04
87495,2701,3.34,True,3.23
87496,2701,2.55,True,2.42
87502,2701,2.57,True,2.65
87529,2701,3.09,True,2.88
87561,2701,3.06,True,2.87
87573,2701,2.61,True,2.5
87577,2701,3.18,True,3.0
87586,2701,3.68,True,3.21
87595,2701,2.94,True,2.85
87615,2701,3.13,True,3.05
87620,2701,3.51,True,3.12
87647,2701,2.79,True,2.66
87703,2701,3.27,True,3.27
87759,2701,3.0,True,2.76
87768,2701,3.97,True,3.4
87786,2701,2.49,True,2.49
87816,2701,3.28,True,2.99
87818,2701,2.83,True,2.78
87821,2701,4.12,True,3.85
87856,2701,2.48,True,2.21
87859,2701,3.34,True,3.02
87878,2701,2.68,True,2.55
87882,2701,3.92,True,3.48
87888,2701,3.58,True,3.16
87908,2701,2.97,True,2.79
87931,2701,3.39,True,3.13
87938,2701,3.28,True,2.78
87942,2701,2.14,True,2.28
87957,2701,3.25,True,2.86
87971,2701,3.34,True,3.02
87986,2701,3.1,True,2.89
88015,2701,3.37,True,3.16
88016,2701,2.6,True,2.16
88055,2701,3.33,True,2.94
88106,2701,3.71,True,2.93
88116,2701,3.74,True,3.25
88126,2701,3.58,True,3.27
88146,2701,3.77,True,3.31
88164,2701,3.09,True,2.89
88182,2701,2.7,True,2.63
88216,2701,3.61,True,3.19
88247,2701,3.09,True,2.85
88312,2701,2.47,True,2.33
88340,2701,3.06,True,2.8
88363,2701,3.4,True,2.86
88373,2701,3.89,True,3.56
88397,2701,3.28,True,2.99
88400,2701,3.94,True,3.55
88412,2701,3.27,True,2.98
88428,2701,3.0,True,2.77
88442,2701,2.55,True,2.2
88518,2701,3.13,True,2.91
88546,2701,2.48,True,2.3
88549,2701,3.62,True,3.21
88554,2701,2.62,True,2.62
88584,2701,2.64,True,2.69
